,name,base_total,generation,img,type1,type2,is_starter,is_legendary,is_pseudo_legendary,is_fossil,against_normal,against_fighting,against_flying,against_poison,against_ground,against_rock,against_bug,against_ghost,against_steel,against_fire,against_water,against_grass,against_electric,against_psychic,against_ice,against_dragon,against_dark,against_fairy,is_rby,is_gsc,is_rse,is_frlg,is_dp,is_plat,is_hgss,is_bw,is_bw2,is_xy,is_oras,is_sm,is_usum,is_swsh,is_bdsp,is_sv
576,solosis,290,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/solosis.png,psychic,,0,0,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
577,duosion,370,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/duosion.png,psychic,,0,0,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
578,reuniclus,490,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/reuniclus.png,psychic,,0,0,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
579,ducklett,305,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/ducklett.png,water,flying,0,0,0,0,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,0.5,0.5,0.5,1.0,4.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
580,swanna,473,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/swanna.png,water,flying,0,0,0,0,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,0.5,0.5,0.5,1.0,4.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
581,vanillite,305,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/vanillite.png,ice,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False
582,vanillish,395,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/vanillish.png,ice,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False
583,vanilluxe,535,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/vanilluxe.png,ice,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False
584,deerling,335,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/deerling.png,normal,grass,0,0,0,0,1.0,2.0,2.0,2.0,0.5,1.0,2.0,0.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
585,sawsbuck,475,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/sawsbuck.png,normal,grass,0,0,0,0,1.0,2.0,2.0,2.0,0.5,1.0,2.0,0.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
586,emolga,428,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/emolga.png,electric,flying,0,0,0,0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False
587,karrablast,315,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/karrablast.png,bug,,0,0,0,0,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
588,escavalier,495,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/escavalier.png,bug,steel,0,0,0,0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,0.5,0.5,0.5,1.0,0.5,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
589,foongus,294,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/foongus.png,grass,poison,0,0,0,0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.25,0.5,2.0,2.0,1.0,1.0,0.5,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True
590,amoonguss,464,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/amoonguss.png,grass,poison,0,0,0,0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.25,0.5,2.0,2.0,1.0,1.0,0.5,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True
591,frillish,335,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/frillish.png,water,ghost,0,0,0,0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,2.0,1.0,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False
592,jellicent,480,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/jellicent.png,water,ghost,0,0,0,0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,2.0,1.0,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False
593,alomomola,470,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/alomomola.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True
594,joltik,319,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/joltik.png,bug,electric,0,0,0,0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
595,galvantula,472,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/galvantula.png,bug,electric,0,0,0,0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
596,ferroseed,305,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/ferroseed.png,grass,steel,0,0,0,0,0.5,2.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,4.0,0.5,0.25,0.5,0.5,1.0,0.5,1.0,0.5,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
597,ferrothorn,489,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/ferrothorn.png,grass,steel,0,0,0,0,0.5,2.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,4.0,0.5,0.25,0.5,0.5,1.0,0.5,1.0,0.5,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
598,klink,300,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/klink.png,steel,,0,0,0,0,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
599,klang,440,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/klang.png,steel,,0,0,0,0,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
600,klinklang,520,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/klinklang.png,steel,,0,0,0,0,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
601,tynamo,275,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/tynamo.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
602,eelektrik,405,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/eelektrik.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
603,eelektross,515,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/eelektross.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
604,elgyem,335,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/elgyem.png,psychic,,0,0,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False
605,beheeyem,485,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/beheeyem.png,psychic,,0,0,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False
606,litwick,275,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/litwick.png,ghost,fire,0,0,0,0,0.0,0.0,1.0,0.5,2.0,2.0,0.25,2.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,2.0,0.5,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
607,lampent,370,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/lampent.png,ghost,fire,0,0,0,0,0.0,0.0,1.0,0.5,2.0,2.0,0.25,2.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,2.0,0.5,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
608,chandelure,520,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/chandelure.png,ghost,fire,0,0,0,0,0.0,0.0,1.0,0.5,2.0,2.0,0.25,2.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,2.0,0.5,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
609,axew,320,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/axew.png,dragon,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True
610,fraxure,410,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/fraxure.png,dragon,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True
611,haxorus,540,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/haxorus.png,dragon,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True
612,cubchoo,305,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/cubchoo.png,ice,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True
613,beartic,505,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/beartic.png,ice,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True
614,cryogonal,515,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/cryogonal.png,ice,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True
615,shelmet,305,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/shelmet.png,bug,,0,0,0,0,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
616,accelgor,495,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/accelgor.png,bug,,0,0,0,0,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
617,stunfisk,471,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/stunfisk.png,ground,electric,0,0,0,0,1.0,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
618,mienfoo,350,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/mienfoo.png,fighting,,0,0,0,0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False
619,mienshao,510,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/mienshao.png,fighting,,0,0,0,0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False
620,druddigon,485,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/druddigon.png,dragon,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False
621,golett,303,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/golett.png,ground,ghost,0,0,0,0,0.0,0.0,1.0,0.25,1.0,0.5,0.5,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False
622,golurk,483,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/golurk.png,ground,ghost,0,0,0,0,0.0,0.0,1.0,0.25,1.0,0.5,0.5,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False
623,pawniard,340,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/pawniard.png,dark,steel,0,0,0,0,0.5,4.0,0.5,0.0,2.0,0.5,1.0,0.5,0.5,2.0,1.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True
624,bisharp,490,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/bisharp.png,dark,steel,0,0,0,0,0.5,4.0,0.5,0.0,2.0,0.5,1.0,0.5,0.5,2.0,1.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True
625,bouffalant,490,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/bouffalant.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
626,rufflet,350,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/rufflet.png,normal,flying,0,0,0,0,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True
627,braviary,510,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/braviary.png,normal,flying,0,0,0,0,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True
628,vullaby,370,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/vullaby.png,dark,flying,0,0,0,0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,0.0,2.0,1.0,0.5,2.0,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False
629,mandibuzz,510,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/mandibuzz.png,dark,flying,0,0,0,0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,0.0,2.0,1.0,0.5,2.0,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False
630,heatmor,484,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/heatmor.png,fire,,0,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
631,durant,484,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/durant.png,bug,steel,0,0,0,0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,0.5,0.5,0.5,1.0,0.5,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
632,deino,300,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/deino.png,dark,dragon,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,2.0,2.0,0.5,4.0,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True
633,zweilous,420,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/zweilous.png,dark,dragon,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,2.0,2.0,0.5,4.0,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True
634,hydreigon,600,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/hydreigon.png,dark,dragon,0,0,1,0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,2.0,2.0,0.5,4.0,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True
635,larvesta,360,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/larvesta.png,bug,fire,0,0,0,0,1.0,0.5,2.0,1.0,1.0,4.0,0.5,1.0,0.5,1.0,2.0,0.25,1.0,1.0,0.5,1.0,1.0,0.5,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
636,volcarona,550,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/volcarona.png,bug,fire,0,0,0,0,1.0,0.5,2.0,1.0,1.0,4.0,0.5,1.0,0.5,1.0,2.0,0.25,1.0,1.0,0.5,1.0,1.0,0.5,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
637,cobalion,580,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/cobalion.png,steel,fighting,0,1,0,0,0.5,2.0,1.0,0.0,2.0,0.25,0.25,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
638,terrakion,580,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/terrakion.png,rock,fighting,0,1,0,0,0.5,2.0,1.0,0.5,2.0,0.5,0.5,1.0,2.0,0.5,2.0,2.0,1.0,2.0,1.0,1.0,0.5,2.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
639,virizion,580,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/virizion.png,grass,fighting,0,1,0,0,1.0,1.0,4.0,2.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,2.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
640,tornadus,580,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/tornadus-incarnate.png,flying,,0,1,0,0,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
641,thundurus,580,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/thundurus-incarnate.png,electric,flying,0,1,0,0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
642,reshiram,680,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/reshiram.png,dragon,fire,0,1,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.25,1.0,0.25,0.5,1.0,1.0,2.0,1.0,1.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
643,zekrom,680,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/zekrom.png,dragon,electric,0,1,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.25,1.0,2.0,2.0,1.0,2.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
644,landorus,600,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/landorus-incarnate.png,ground,flying,0,1,0,0,1.0,0.5,1.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
645,kyurem,660,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/kyurem.png,dragon,ice,0,1,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0,1.0,2.0,1.0,2.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
646,keldeo,580,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/keldeo-ordinary.png,water,fighting,0,1,0,0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,1.0,0.5,2.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
647,meloetta,600,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/meloetta-aria.png,normal,psychic,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
648,genesect,600,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/genesect.png,bug,steel,0,1,0,0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,0.5,0.5,0.5,1.0,0.5,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
649,chespin,313,6,https://img.pokemondb.net/sprites/scarlet-violet/icon/chespin.png,grass,,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
650,quilladin,405,6,https://img.pokemondb.net/sprites/scarlet-violet/icon/quilladin.png,grass,,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
651,chesnaught,530,6,https://img.pokemondb.net/sprites/scarlet-violet/icon/chesnaught.png,grass,fighting,1,0,0,0,1.0,1.0,4.0,2.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,2.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
652,fennekin,307,6,https://img.pokemondb.net/sprites/scarlet-violet/icon/fennekin.png,fire,,0,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
653,braixen,409,6,https://img.pokemondb.net/sprites/scarlet-violet/icon/braixen.png,fire,,0,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
654,delphox,534,6,https://img.pokemondb.net/sprites/scarlet-violet/icon/delphox.png,fire,psychic,1,0,0,0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.5,0.5,2.0,0.5,1.0,0.5,0.5,1.0,2.0,0.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
655,froakie,314,6,https://img.pokemondb.net/sprites/scarlet-violet/icon/froakie.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
656,frogadier,405,6,https://img.pokemondb.net/sprites/scarlet-violet/icon/frogadier.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
657,greninja,530,6,https://img.pokemondb.net/sprites/scarlet-violet/icon/greninja.png,water,dark,1,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.5,0.5,2.0,2.0,0.0,0.5,1.0,0.5,2.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
658,bunnelby,237,6,https://img.pokemondb.net/sprites/scarlet-violet/icon/bunnelby.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
659,diggersby,423,6,https://img.pokemondb.net/sprites/scarlet-violet/icon/diggersby.png,normal,ground,0,0,0,0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
