name,base_total,generation,img,type1,type2,is_starter,is_legendary,is_pseudo_legendary,is_fossil,against_normal,against_fighting,against_flying,against_poison,against_ground,against_rock,against_bug,against_ghost,against_steel,against_fire,against_water,against_grass,against_electric,against_psychic,against_ice,against_dragon,against_dark,against_fairy
teddiursa,330,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/teddiursa.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ursaring,500,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/ursaring.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
slugma,250,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/slugma.png,fire,,0,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
magcargo,430,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/magcargo.png,fire,rock,0,0,0,0,0.5,2.0,0.5,0.5,4.0,2.0,0.5,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5
swinub,250,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/swinub.png,ice,ground,0,0,0,0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0
piloswine,450,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/piloswine.png,ice,ground,0,0,0,0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0
corsola,410,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/corsola.png,water,rock,0,0,0,0,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,4.0,2.0,1.0,0.5,1.0,1.0,1.0
remoraid,300,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/remoraid.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
octillery,480,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/octillery.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
delibird,330,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/delibird.png,ice,flying,0,0,0,0,1.0,1.0,1.0,1.0,0.0,4.0,0.5,1.0,2.0,2.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0
mantine,485,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/mantine.png,water,flying,0,0,0,0,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,0.5,0.5,0.5,1.0,4.0,1.0,1.0,1.0,1.0,1.0
skarmory,465,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/skarmory.png,steel,flying,0,0,0,0,0.5,1.0,0.5,0.0,0.0,1.0,0.25,1.0,0.5,2.0,1.0,0.25,2.0,0.5,1.0,0.5,1.0,0.5
houndour,330,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/houndour.png,dark,fire,0,0,0,0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.5,0.5,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0
houndoom,500,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/houndoom.png,dark,fire,0,0,0,0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.5,0.5,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0
kingdra,540,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/kingdra.png,water,dragon,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.25,1.0,1.0,1.0,1.0,2.0,1.0,2.0
phanpy,330,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/phanpy.png,ground,,0,0,0,0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0
donphan,500,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/donphan.png,ground,,0,0,0,0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0
porygon2,515,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/porygon2.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stantler,465,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/stantler.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
smeargle,250,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/smeargle.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
tyrogue,210,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/tyrogue.png,fighting,,0,0,0,0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
hitmontop,455,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/hitmontop.png,fighting,,0,0,0,0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
smoochum,305,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/smoochum.png,ice,psychic,0,0,0,0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0
elekid,360,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/elekid.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
magby,365,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/magby.png,fire,,0,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
miltank,490,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/miltank.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
blissey,540,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/blissey.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
raikou,580,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/raikou.png,electric,,0,1,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
entei,580,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/entei.png,fire,,0,1,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
suicune,580,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/suicune.png,water,,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
larvitar,300,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/larvitar.png,rock,ground,0,0,0,0,0.5,2.0,0.5,0.25,2.0,0.5,1.0,1.0,2.0,0.5,4.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0
pupitar,410,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/pupitar.png,rock,ground,0,0,0,0,0.5,2.0,0.5,0.25,2.0,0.5,1.0,1.0,2.0,0.5,4.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0
tyranitar,600,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/tyranitar.png,rock,dark,0,0,1,0,0.5,4.0,0.5,0.5,2.0,1.0,2.0,0.5,2.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,0.5,2.0
lugia,680,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/lugia.png,psychic,flying,0,1,0,0,1.0,0.25,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,0.5,2.0,1.0,2.0,1.0
ho-oh,680,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/ho-oh.png,fire,flying,0,1,0,0,1.0,0.5,1.0,1.0,0.0,4.0,0.25,1.0,0.5,0.5,2.0,0.25,2.0,1.0,1.0,1.0,1.0,0.5
celebi,600,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/celebi.png,psychic,grass,0,1,0,0,1.0,0.5,2.0,2.0,0.5,1.0,4.0,2.0,1.0,2.0,0.5,0.5,0.5,0.5,2.0,1.0,2.0,1.0
treecko,310,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/treecko.png,grass,,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
grovyle,405,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/grovyle.png,grass,,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
sceptile,530,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/sceptile.png,grass,,1,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
torchic,310,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/torchic.png,fire,,0,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
combusken,405,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/combusken.png,fire,fighting,0,0,0,0,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,0.5,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.5,1.0
blaziken,530,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/blaziken.png,fire,fighting,1,0,0,0,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,0.5,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.5,1.0
mudkip,310,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/mudkip.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
marshtomp,405,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/marshtomp.png,water,ground,0,0,0,0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0
swampert,535,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/swampert.png,water,ground,1,0,0,0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0
poochyena,220,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/poochyena.png,dark,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0
mightyena,420,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/mightyena.png,dark,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0
zigzagoon,240,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/zigzagoon.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
linoone,420,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/linoone.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wurmple,195,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/wurmple.png,bug,,0,0,0,0,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
silcoon,205,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/silcoon.png,bug,,0,0,0,0,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
beautifly,395,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/beautifly.png,bug,flying,0,0,0,0,1.0,0.25,2.0,1.0,0.0,4.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,1.0,2.0,1.0,1.0,1.0
cascoon,205,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/cascoon.png,bug,,0,0,0,0,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
dustox,385,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/dustox.png,bug,poison,0,0,0,0,1.0,0.25,2.0,0.5,1.0,2.0,0.5,1.0,1.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,1.0,0.5
lotad,220,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/lotad.png,water,grass,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
lombre,340,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/lombre.png,water,grass,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ludicolo,480,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/ludicolo.png,water,grass,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
seedot,220,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/seedot.png,grass,,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
nuzleaf,340,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/nuzleaf.png,grass,dark,0,0,0,0,1.0,2.0,2.0,2.0,0.5,1.0,4.0,0.5,1.0,2.0,0.5,0.5,0.5,0.0,2.0,1.0,0.5,2.0
shiftry,480,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/shiftry.png,grass,dark,0,0,0,0,1.0,2.0,2.0,2.0,0.5,1.0,4.0,0.5,1.0,2.0,0.5,0.5,0.5,0.0,2.0,1.0,0.5,2.0
taillow,270,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/taillow.png,normal,flying,0,0,0,0,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
swellow,455,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/swellow.png,normal,flying,0,0,0,0,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
wingull,270,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/wingull.png,water,flying,0,0,0,0,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,0.5,0.5,0.5,1.0,4.0,1.0,1.0,1.0,1.0,1.0
pelipper,440,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/pelipper.png,water,flying,0,0,0,0,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,0.5,0.5,0.5,1.0,4.0,1.0,1.0,1.0,1.0,1.0
ralts,198,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/ralts.png,psychic,fairy,0,0,0,0,1.0,0.25,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0
kirlia,278,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/kirlia.png,psychic,fairy,0,0,0,0,1.0,0.25,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0
gardevoir,518,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/gardevoir.png,psychic,fairy,0,0,0,0,1.0,0.25,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0
surskit,269,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/surskit.png,bug,water,0,0,0,0,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,0.5,1.0,2.0,1.0,0.5,1.0,1.0,1.0
masquerain,454,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/masquerain.png,bug,flying,0,0,0,0,1.0,0.25,2.0,1.0,0.0,4.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,1.0,2.0,1.0,1.0,1.0
shroomish,295,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/shroomish.png,grass,,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
breloom,460,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/breloom.png,grass,fighting,0,0,0,0,1.0,1.0,4.0,2.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,2.0
slakoth,280,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/slakoth.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
vigoroth,440,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/vigoroth.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
slaking,670,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/slaking.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nincada,266,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/nincada.png,bug,ground,0,0,0,0,1.0,0.5,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0
ninjask,456,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/ninjask.png,bug,flying,0,0,0,0,1.0,0.25,2.0,1.0,0.0,4.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,1.0,2.0,1.0,1.0,1.0
shedinja,236,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/shedinja.png,bug,ghost,0,0,0,0,0.0,0.0,2.0,0.5,0.5,2.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0
whismur,240,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/whismur.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
loudred,360,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/loudred.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
exploud,490,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/exploud.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
makuhita,237,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/makuhita.png,fighting,,0,0,0,0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
hariyama,474,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/hariyama.png,fighting,,0,0,0,0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
azurill,190,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/azurill.png,normal,fairy,0,0,0,0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
nosepass,375,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/nosepass.png,rock,,0,0,0,0,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
skitty,260,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/skitty.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
delcatty,400,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/delcatty.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sableye,380,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/sableye.png,dark,ghost,0,0,0,0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
mawile,380,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/mawile.png,steel,fairy,0,0,0,0,0.5,1.0,0.5,0.0,2.0,0.5,0.25,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5
aron,330,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/aron.png,steel,rock,0,0,0,0,0.25,4.0,0.25,0.0,4.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5
lairon,430,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/lairon.png,steel,rock,0,0,0,0,0.25,4.0,0.25,0.0,4.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5
aggron,530,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/aggron.png,steel,rock,0,0,0,0,0.25,4.0,0.25,0.0,4.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5
meditite,280,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/meditite.png,fighting,psychic,0,0,0,0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
medicham,410,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/medicham.png,fighting,psychic,0,0,0,0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
electrike,295,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/electrike.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
manectric,475,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/manectric.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
plusle,405,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/plusle.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
minun,405,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/minun.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
volbeat,430,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/volbeat.png,bug,,0,0,0,0,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
illumise,430,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/illumise.png,bug,,0,0,0,0,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
roselia,400,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/roselia.png,grass,poison,0,0,0,0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.25,0.5,2.0,2.0,1.0,1.0,0.5
gulpin,302,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/gulpin.png,poison,,0,0,0,0,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5
swalot,467,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/swalot.png,poison,,0,0,0,0,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5
carvanha,305,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/carvanha.png,water,dark,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.5,0.5,2.0,2.0,0.0,0.5,1.0,0.5,2.0
sharpedo,460,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/sharpedo.png,water,dark,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.5,0.5,2.0,2.0,0.0,0.5,1.0,0.5,2.0
wailmer,400,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/wailmer.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
wailord,500,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/wailord.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
numel,305,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/numel.png,fire,ground,0,0,0,0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5
camerupt,460,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/camerupt.png,fire,ground,0,0,0,0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5
